ef_base_id,native_pes21_id,physical_source_id,canonical_name,status,source_card_id,stats_source_card_id,portrait_asset_id,face_owner_id,commentary_owner_id
137693,137693,567956,Furkan Bayır,active,137693,137693,137693,,
137766,137766,137766,Yann Aurel Bisseck,active,137766,52876953131558,137766,,137766
137781,137781,567971,Tristan Crama,active,137781,137781,137781,,
137797,137797,137797,Jean Patric,active,137797,53945057811013,137797,,137797
137800,137800,567974,Onurcan Piri,active,137800,137800,137800,,
137836,137836,567982,Donat Rrudhani,active,137836,137836,137836,,
137837,137837,567986,Kevin Spadanuda,active,137837,137837,137837,,
137843,137843,567987,Uran Bislimi,active,137843,137843,137843,,
137870,137870,568019,Mohamed Bouldini,active,137870,137870,137870,,
137924,137924,137924,Florian Wirtz,active,137924,52892790823620,137924,137924,137924
137926,137926,137926,André,active,137926,105782091848390,137926,,137926
137990,137990,137990,Christos Tzolis,active,137990,52901380758278,137990,,137990
137991,137991,137991,Matheus Nunes,active,137991,52849304279815,137991,,137991
137993,137993,137993,Alan Franco,active,137993,137993,137993,,137993
137994,568028,568028,Can Bozdoğan,active,137994,137994,568028,,
137997,137997,137997,Robin Østrøm,active,137997,137997,137997,,137997
137998,137998,568029,Jakob Breum,active,137998,137998,137998,,
138000,138000,138000,Jamal Musiala,active,138000,52883395582736,138000,138000,138000
138005,138005,138005,Lorenzo Colombo,active,138005,105747195239189,138005,,138005
138008,138008,138008,Gaspar Campos,active,138008,138008,138008,,138008
138015,568035,568035,Juanlu Sánchez,active,138015,138015,568035,,
138016,138016,138016,Aimar Oroz,active,138016,138016,138016,,138016
138017,138017,138017,Jon Pacheco,active,138017,52868631632673,138017,,138017
138023,138023,138023,Javi López,active,138023,138023,138023,,138023
138024,138024,138024,João Mário,active,138024,52782463851304,138024,,138024
138026,138026,138026,Pau Víctor,active,138026,105751758641962,138026,,138026
138029,138029,138029,Isaias Del Pupo,active,138029,138029,138029,,138029
138045,138045,568044,Laurens Serpe,active,138045,138045,138045,,
138047,138047,138047,Filippo Terracciano,active,138047,105724915096383,138047,,138047
138062,138062,138062,Pablo Pérez,active,138062,138062,138062,,138062
138064,138064,138064,Joelson Fernandes,active,138064,138064,138064,,138064
138075,138075,568047,Giuseppe Aurelio,active,138075,138075,138075,,
138079,138079,138079,Raúl Moro,active,138079,105785313074015,138079,,138079
138081,138081,138081,Jarrad Branthwaite,active,138081,55068460194657,138081,,138081
138082,138082,138082,Nathan Tella,active,138082,138082,138082,,138082
138134,138134,138134,Yanis Cimignani,active,138134,138134,138134,,138134
138141,138141,138141,Lorenzo Bernasconi,active,138141,138141,138141,,138141
138142,138142,138142,Guille Rosas,active,138142,138142,138142,,138142
138143,138143,568049,Laurs Skjellerup,active,138143,138143,138143,,
138144,138144,568053,Kazuma Nagai,active,138144,138144,138144,,
138146,138146,568061,Antonio Pacheco,active,138146,138146,138146,,
138149,568072,568072,Bobby Thomas,active,138149,138149,568072,,
138152,130138,130138,Ardon Jashari,active,138152,105824504650664,130138,,130138
138156,138156,138156,Cole Palmer,active,138156,52887690550188,138156,,138156
138161,138161,138161,Berkan Kutlu,active,138161,70375992073137,138161,,138161
138162,130139,130139,Oliver Sørensen,active,138162,138162,130139,,130139
138164,568074,568074,Calvin Bassey,active,138164,52853599247284,568074,,
138171,138171,138171,Diego Conde,active,138171,138171,138171,,138171
138175,138175,568076,Marco Moreno,active,138175,138175,138175,,
138181,138181,138181,Mario Soriano,active,138181,138181,138181,,138181
138183,34493,34493,Gerard Martín,active,138183,52878026873799,34493,,34493
138239,138239,138239,Leo Román,active,138239,138239,138239,,138239
138243,130140,130140,José Copete,active,138243,138243,130140,,130140
138266,138266,568080,Emmanuel Toku,active,138266,138266,138266,,
138287,109140,109140,Oliver Sonne,active,138287,138287,109140,,109140
138291,138291,568094,Lazar Carević,active,138291,138291,138291,,
138292,138292,138292,Arnau Tenas,active,138292,52850109586484,138292,138292,138292
138294,130143,130143,Mika Mármol,active,138294,55068728630326,130143,,130143
138295,138295,568099,José Marsà,active,138295,138295,138295,,
138298,138298,138298,Ilaix Moriba,active,138298,105811351313466,138298,138298,138298
138300,138300,138300,Konrad de la Fuente,active,138300,138300,138300,138300,138300
138314,138314,568104,Mario Maroto,active,138314,138314,138314,,
138319,138319,568154,Julen Agirrezabala,active,138319,105785044638799,138319,,
138324,138324,568158,Álvaro Núñez,active,138324,138324,138324,,
138325,138325,138325,Aitor Paredes,active,138325,105806251039829,138325,,138325
138329,138329,568167,Beñat Prados,active,138329,105725183532121,138329,,
138331,138331,138331,Oier Zarraga,active,138331,138331,138331,,138331
138335,138335,138335,Jon Morcillo,active,138335,138335,138335,,138335
138344,138344,138344,Rodrigo Guth,active,138344,138344,138344,,138344
138365,138365,138365,Christian Pierobon,active,138365,138365,138365,,138365
138371,138371,138371,Telmo Arcanjo,active,138371,138371,138371,,138371
138388,138388,138388,David Larrubia,active,138388,138388,138388,,138388
138392,138392,138392,Strahinja Pavlović,active,138392,52898696404120,138392,,138392
138393,138393,568211,Bruno Cabrera,active,138393,138393,138393,,
138405,138405,138405,Juan Peñaloza,active,138405,138405,138405,,138405
138406,138406,138406,Mathias Kvistgaarden,active,138406,138406,138406,,138406
138417,138417,138417,Will Ferry,active,138417,138417,138417,,138417
138420,138420,138420,Jan Kuchta,active,138420,138420,138420,,138420
138421,138421,568224,Kazuki Fujimoto,active,138421,105814572539061,138421,,
138422,138422,138422,Rodrigo Cáseres,active,138422,138422,138422,,138422
138442,138442,138442,Daniel Svensson,active,138442,105802492943562,138442,,138442
138458,138458,138458,Damjan Pavlović,active,138458,138458,138458,,138458
138459,138459,138459,Michel A. Balikwisha,active,138459,138459,138459,,138459
138463,138463,138463,Bruny Nsimba,active,138463,138463,138463,,138463
138465,138465,138465,Arouna Sangante,active,138465,138465,138465,,138465
138466,138466,138466,Elies Mahmoud,active,138466,138466,138466,,138466
138467,138467,138467,Josué Casimir,active,138467,138467,138467,,138467
138471,130807,130807,Arnau Comas,active,138471,138471,130807,,130807
138478,138478,138478,Rafael Obrador,active,138478,138478,138478,,138478
138480,568253,568253,Alan Virginius,active,138480,138480,568253,,
138481,138481,138481,Timothée Pembélé,active,138481,138481,138481,,138481
138483,138483,138483,Matheus Babi,active,138483,138483,138483,,138483
138484,138484,138484,Gonçalo Inácio,active,138484,52896012049652,138484,,138484
138488,138488,138488,Luiz Henrique,active,138488,52781926980856,138488,,138488
138493,568255,568255,Kevin Carlos,active,138493,105819941248253,568255,,
138496,138496,138496,Efkan Bekiroğlu,active,138496,138496,138496,,138496
138498,138498,138498,Thijs Oosting,active,138498,138498,138498,,138498
138500,138500,138500,Ferran Jutglà,active,138500,138500,138500,,138500
138510,138510,138510,David Min,active,138510,138510,138510,,138510
138522,138522,138522,Calebe,active,138522,138522,138522,,138522
138525,138525,568258,Marquinhos,active,138525,138525,138525,,
138535,138535,138535,Mattia Compagnon,active,138535,138535,138535,,138535
138542,138542,138542,Luke Thomas,active,138542,138542,138542,,138542
138543,138543,138543,Koba Koindredi,active,138543,138543,138543,,138543
138545,138545,138545,Luis López,active,138545,138545,138545,,138545
138546,138546,138546,Lucas Margueron,active,138546,138546,138546,,138546
138559,138559,138559,Pere García,active,138559,138559,138559,,138559
138560,138560,138560,Georgios Koutsias,active,138560,138560,138560,,138560
138564,138564,138564,Tyron Owusu,active,138564,138564,138564,,138564
138568,138568,138568,Yoann Cathline,active,138568,138568,138568,,138568
138576,138576,138576,Maduka Okoye,active,138576,138576,138576,,138576
138578,138578,138578,Alban Ajdini,active,138578,138578,138578,,138578
138582,60376,60376,Yukhym Konoplya,active,138582,138582,60376,,60376
138591,138591,138591,Nils Reichmuth,active,138591,138591,138591,,138591
138598,138598,138598,Moisés,active,138598,105756590480742,138598,,138598
138599,138599,138599,Kaine Kesler-Hayden,active,138599,138599,138599,,138599
138601,138601,138601,Arthur Theate,active,138601,52849841151337,138601,,138601
138602,138602,568263,Kento Hashimoto,active,138602,53978880679274,138602,,
138620,61213,61213,Feodor Pushkin,active,8527228,8527228,61213,,61213
138628,138628,138628,Lucas Bernadou,active,138628,138628,138628,,138628
138642,138642,138642,Flavio Bianchi,active,138642,138642,138642,,138642
138649,138649,138649,Pierre Dwomoh,active,138649,138649,138649,,138649
138661,138661,568264,Gabriel Silva,active,138661,138661,138661,,
138662,138662,138662,Savinho,active,138662,52887422115238,138662,,138662
138675,138675,138675,Buluthan Bulut,active,138675,138675,138675,,138675
138677,138677,138677,Jean-Philippe Krasso,active,138677,84024757,138677,,138677
138679,138679,138679,Ismaël Boura,active,138679,138679,138679,,138679
138688,138688,138688,Ellis Simms,active,138688,138688,138688,,138688
138699,138699,568265,Raphael Onyedika,active,138699,52895206743499,138699,,
138703,138703,138703,Ilyas Chaira,active,138703,138703,138703,,138703
139210,568267,568267,Henrique da Costa,active,8527818,8527818,568267,,
139211,568277,568277,Zumbi Reis,active,8527819,8527819,568277,,
139212,568281,568281,Darcy Betti,active,8527820,8527820,568281,,
139213,568286,568286,Moyses Trentini,active,8527821,8527821,568286,,
139214,568289,568289,Eliane Vargas,active,8527822,8527822,568289,,
139215,568294,568294,Edmond Andrade,active,8527823,8527823,568294,,
139216,139216,568299,Adalberto Dimas,active,8527824,8527824,139216,,
139217,568311,568311,Martim Beltrão,active,8527825,8527825,568311,,
139218,568313,568313,Xanti Lemos,active,8527826,8527826,568313,,
139219,568318,568318,Aguinalde Hernandes,active,8527827,8527827,568318,,
139220,139220,568320,Bob Olimpio,active,8527828,8527828,139220,,
139221,568325,568325,Wilson Peres,active,8527829,8527829,568325,,
139222,139222,568328,Jom Semler,active,8527830,8527830,139222,,
139223,139223,568331,Wanderlei Pape,active,8527831,8527831,139223,,
139224,139224,568336,Aecio Cortes,active,8527832,8527832,139224,,
139225,139225,568351,Jade Autran,active,8527833,8527833,139225,,
139226,568360,568360,Napoleão Cerveira,active,8527834,8527834,568360,,
139227,139227,568392,Mauricio Oscar,active,8527835,8527835,139227,,
139228,139228,568393,Bruno dos Santos,active,8527836,8527836,139228,,
139229,568396,568396,Marlon Verissimo,active,8527837,8527837,568396,,
139230,139230,568457,Cesarino Benedetti,active,8527838,8527838,139230,,
139231,139231,568459,William Bardi,active,8527839,8527839,139231,,
139232,139232,568469,Adolpho Neves,active,8527840,8527840,139232,,
139625,139625,568480,Go Kambayashi,active,139625,139625,139625,,
139630,139630,568499,Kosei Okazawa,active,139630,139630,139630,,
139632,139632,568516,Kaili Shimbo,active,139632,105763301368176,139632,,
139633,139633,568529,Kento Tachibanada,active,139633,53876069900657,139633,,
139658,139658,139658,Warren Bondo,active,139658,105759006400906,139658,,139658
139667,139667,568532,Motoki Hasegawa,active,139667,53975927890323,139667,,
139668,139668,568552,Masahiro Sekiguchi,active,139668,139668,139668,,
139669,139669,568566,Shinya Nakano,active,139669,139669,139669,,
139672,139672,568570,Ryo Nemoto,active,139672,139672,139672,,
139674,139674,568595,Tsuyoshi Ogashiwa,active,139674,105637136703898,139674,,
139678,568612,568612,Samy Benchamma,active,139678,139678,568612,,
139679,139679,139679,Hugo Ekitiké,active,139679,52887958987167,139679,,139679
139680,139680,139680,Marcos Leonardo,active,139680,139680,139680,,139680
139681,139681,568616,Rildo Filho,active,139681,139681,139681,,
139685,139685,139685,Hugo Gambor,active,139685,139685,139685,,139685
139688,139688,139688,Guus Offerhaus,active,139688,139688,139688,,139688
139693,139693,139693,Couhaib Driouech,active,139693,52894133002669,139693,,139693
139712,139712,568633,Tomoki Tagawa,active,139712,105760885449152,139712,,
139715,139715,568643,Atsuki Ito,active,139715,53945594683843,139715,,
139716,139716,568665,Hidemasa Koda,active,139716,105836315812292,139716,,
139726,139726,568667,Tsubasa Umeki,active,139726,139726,139726,,
139727,139727,139727,Kristijan Jakić,active,139727,139727,139727,,139727
139728,139728,139728,Fisayo Dele-Bashiru,active,139728,139728,139728,,139728
139749,139749,139749,Isaac Schmidt,active,139749,139749,139749,,139749
139761,139761,139761,Henry Lawrence,active,139761,139761,139761,,139761
139779,139779,139779,Max Johnston,active,139779,139779,139779,,139779
139797,139797,568671,Édouard Michut,active,139797,139797,139797,,
139798,139798,568676,Kenny Nagera,active,139798,139798,139798,,
139803,139803,568680,Fabio Saiz,active,139803,139803,139803,,
139804,139804,139804,Lukáš Horníček,active,139804,139804,139804,,139804
139830,139830,139830,Devyne Rensch,active,139830,52782732288566,139830,,139830
139831,139831,139831,Maxime Delanghe,active,139831,139831,139831,,139831
139833,139833,139833,Marco Rente,active,139833,139833,139833,,139833
139835,139835,139835,Emanuel Emegha,active,139835,105861280309819,139835,,139835
139847,139847,139847,Felix Gebhardt,active,139847,139847,139847,,139847
139849,139849,139849,Mihailo Stevanović,active,139849,139849,139849,,139849
139857,568689,568689,Darly N'Landu,active,139857,139857,568689,,
139878,139878,139878,Davy van den Berg,active,139878,139878,139878,,139878
139884,139884,139884,Emil Roback,active,139884,139884,139884,,139884
139889,139889,139889,Casper Tengstedt,active,139889,139889,139889,,139889
139894,139894,139894,Tobias Sommer,active,139894,139894,139894,,139894
139896,139896,139896,Alidu Seidu,active,139896,139896,139896,,139896
139898,139898,139898,Lucas Chevalier,active,139898,52875074085498,139898,,139898
139899,139899,568695,Dani Sánchez,active,139899,139899,139899,,
139908,568701,568701,Jo Phillps,active,8528516,8528516,568701,,
139921,139921,139921,Wilitty Younoussa,active,139921,139921,139921,,139921
139924,139924,139924,Ricardo Velho,active,139924,139924,139924,,139924
139930,139930,139930,Fotis Ioannidis,active,139930,105839268602522,139930,,139930
139934,139934,139934,Adrien Truffert,active,139934,52883932455582,139934,,139934
139935,139935,139935,Flavius Daniliuc,active,139935,139935,139935,,139935
139939,139939,139939,Million Manhoef,active,139939,139939,139939,,139939
139951,139951,568703,Masaki Yumiba,active,139951,105654316573359,139951,,
139956,139956,139956,Mees Hilgers,active,139956,105803617018548,139956,,139956
139957,139957,139957,Jayden Oosterwolde,active,139957,53982370341557,139957,,139957
139960,139960,139960,Daan Rots,active,139960,139960,139960,,139960
139962,139962,139962,Wilfried Gnonto,active,139962,105635257655994,139962,,139962
139965,139965,139965,Ismaël Doukouré,active,139965,52883395584701,139965,,139965
139969,139969,139969,İsmail Yüksek,active,139969,53979417551553,139969,,139969
139996,139996,139996,Jasper Dahlhaus,active,139996,139996,139996,,139996
